application_number,parent_application_number,parent_filing_date,continuation_type
08503581,07760023,1991-09-11,CON
08503581,08105094,1993-08-10,CON
08503593,08139573,1993-10-20,DIV
08503595,07409613,1989-09-19,REI
08503602,08229824,1994-04-19,CIP
08503621,08221104,1994-03-31,CON
08503622,07452191,1989-12-18,DIV
08503622,07810513,1991-12-19,CIP
08503622,08107498,1993-08-17,CON
08503622,08389862,1995-02-23,CON
08503624,07928424,1992-08-13,CON
08503625,08020936,1993-02-22,CON
08503627,08034379,1993-03-18,DIV
08503627,08197312,1994-02-16,CON
08503654,07323349,1989-03-14,CIP
08503654,08206887,1994-03-07,CON
08503660,08407222,1995-03-21,CIP
08503665,08217040,1994-03-24,DIV
08503666,08154800,1993-11-16,DIV
08503671,07909833,1992-07-07,CIP
